hotel_id,master_id,rate_hash,rg_hash,multi_bed_data,room_name,room_type,allotment,bedding_type,main_bed_count,extra_bed_count,has_breakfast,meal_type,amenities,price_rub,payment_types,free_cancellation_before,cancellation_penalty_percent,no_show_penalty
evropa_hotel,7828771,h-3985b8fb-2e20-5c7b-8d6c-2f87ebe8180c,3202001,,Одноместный номер Standard,Одноместный номер Standard,2,,1,0,Нет,nomeal,"has_bathroom, has_internet",3500.00,"now/credit_card, now/sbp",,100.00,3500.00
evropa_hotel,7828771,h-7b831439-1743-5d52-8655-ad57c3f529e8,3202001,,Одноместный номер Standard,Одноместный номер Standard,2,,1,0,Нет,nomeal,"has_bathroom, has_internet",3500.00,hotel/,,100.00,3500.00
evropa_hotel,7828771,h-13efae18-c677-59df-a274-74804f959085,3202402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Standard (2 отдельные кровати),Двухместный номер Standard,2,2 отдельные кровати,1,0,Нет,nomeal,"has_bathroom, has_internet",3900.00,"now/credit_card, now/sbp",,100.00,3900.00
evropa_hotel,7828771,h-b11372b3-98be-5bed-ac68-4b725d553ef1,3202302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Standard (двуспальная кровать),Двухместный номер Standard,2,двуспальная кровать,1,0,Нет,nomeal,"has_bathroom, has_internet",3900.00,"now/credit_card, now/sbp",,100.00,3900.00
evropa_hotel,7828771,h-0f7a0469-611f-5250-8c0f-461a24a3c09a,3202402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Standard (2 отдельные кровати),Двухместный номер Standard,2,2 отдельные кровати,1,0,Нет,nomeal,"has_bathroom, has_internet",3900.00,hotel/,,100.00,3900.00
evropa_hotel,7828771,h-277171a2-2b9e-55c1-af24-cd5bbed46a11,3202302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Standard (двуспальная кровать),Двухместный номер Standard,2,двуспальная кровать,1,0,Нет,nomeal,"has_bathroom, has_internet",3900.00,hotel/,,100.00,3900.00
evropa_hotel,7828771,h-60bcae91-1e0e-5e1c-ab6e-99073936ed56,3202001,,Одноместный номер Standard,Одноместный номер Standard,2,,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",4016.25,"now/credit_card, now/sbp",,100.00,4016.00
evropa_hotel,7828771,h-6a22f812-f032-5014-9782-68ec227deb0c,3202001,,Одноместный номер Standard,Одноместный номер Standard,2,,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",4016.25,hotel/,,100.00,4016.00
evropa_hotel,7828771,h-10b61e52-bfd2-5f3c-a596-3766d19cbaf7,3202302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Standard (двуспальная кровать),Двухместный номер Standard,2,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",4373.25,"now/credit_card, now/sbp",,100.00,4373.00
evropa_hotel,7828771,h-db6cc2ec-b984-53b0-af04-3948635fc133,3202402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Standard (2 отдельные кровати),Двухместный номер Standard,2,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",4373.25,"now/credit_card, now/sbp",,100.00,4373.00
evropa_hotel,7828771,h-d3157166-660b-5b06-aeab-568304e96c72,3202402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Standard (2 отдельные кровати),Двухместный номер Standard,2,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",4373.25,hotel/,,100.00,4373.00
evropa_hotel,7828771,h-441a6007-860e-5ed8-9b3d-291dced075ec,3202302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Standard (двуспальная кровать),Двухместный номер Standard,2,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",4373.25,hotel/,,100.00,4373.00
evropa_hotel,7828771,h-6053e466-a235-5716-aa87-b666ab26417e,3502302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Superior (двуспальная кровать),Двухместный номер Superior,6,двуспальная кровать,1,0,Нет,nomeal,"has_bathroom, has_internet",4500.00,"now/credit_card, now/sbp",,100.00,4500.00
evropa_hotel,7828771,h-448ef8ad-2cd3-5961-a886-44e1d56a1697,3402402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Business (2 отдельные кровати),Двухместный номер Business,4,2 отдельные кровати,1,0,Нет,nomeal,"has_bathroom, has_internet",4500.00,"now/credit_card, now/sbp",,100.00,4500.00
evropa_hotel,7828771,h-0c771394-edd0-5690-a94c-7adda9c0c290,3502001,,Одноместный номер Superior,Одноместный номер Superior,5,,1,0,Нет,nomeal,"has_bathroom, has_internet",4500.00,"now/credit_card, now/sbp",,100.00,4500.00
evropa_hotel,7828771,h-79d852cb-f49d-5614-b3e2-3373aa978176,3502402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Superior (2 отдельные кровати),Двухместный номер Superior,6,2 отдельные кровати,1,0,Нет,nomeal,"has_bathroom, has_internet",4500.00,"now/credit_card, now/sbp",,100.00,4500.00
evropa_hotel,7828771,h-c463d82b-8d2d-534a-8b19-f06fa067f4d6,3402302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Business (двуспальная кровать),Двухместный номер Business,4,двуспальная кровать,1,0,Нет,nomeal,"has_bathroom, has_internet",4500.00,"now/credit_card, now/sbp",,100.00,4500.00
evropa_hotel,7828771,h-2dcc005b-1f04-57be-a5eb-80676126da37,3502302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Superior (двуспальная кровать),Двухместный номер Superior,6,двуспальная кровать,1,0,Нет,nomeal,"has_bathroom, has_internet",4500.00,hotel/,,100.00,4500.00
evropa_hotel,7828771,h-a6b6ee15-c328-5227-84e0-cdc423a69e27,3502402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Superior (2 отдельные кровати),Двухместный номер Superior,6,2 отдельные кровати,1,0,Нет,nomeal,"has_bathroom, has_internet",4500.00,hotel/,,100.00,4500.00
evropa_hotel,7828771,h-dfffcb4c-a83f-51fe-9e35-9b6f6a68accf,3502001,,Одноместный номер Superior,Одноместный номер Superior,5,,1,0,Нет,nomeal,"has_bathroom, has_internet",4500.00,hotel/,,100.00,4500.00
evropa_hotel,7828771,h-ee942832-2ead-5dc9-92ad-081c530c8d29,3402302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Business (двуспальная кровать),Двухместный номер Business,4,двуспальная кровать,1,0,Нет,nomeal,"has_bathroom, has_internet",4500.00,hotel/,,100.00,4500.00
evropa_hotel,7828771,h-defac724-a5b7-544d-9bbe-460b15a12f76,3402402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Business (2 отдельные кровати),Двухместный номер Business,4,2 отдельные кровати,1,0,Нет,nomeal,"has_bathroom, has_internet",4500.00,hotel/,,100.00,4500.00
evropa_hotel,7828771,h-b9b247ba-ac05-5785-87db-af8f17e49b1f,3502001,,Одноместный номер Superior,Одноместный номер Superior,5,,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",4908.75,"now/credit_card, now/sbp",,100.00,4908.00
evropa_hotel,7828771,h-76b17982-0752-5d42-b895-547bde29b9a7,3402302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Business (двуспальная кровать),Двухместный номер Business,4,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",4908.75,"now/credit_card, now/sbp",,100.00,4908.00
evropa_hotel,7828771,h-d5b304cf-9db2-5c52-840b-2370aa98b6c8,3502302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Superior (двуспальная кровать),Двухместный номер Superior,6,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",4908.75,"now/credit_card, now/sbp",,100.00,4908.00
evropa_hotel,7828771,h-6742dd7b-adfa-5bab-b87b-405071a50fe6,3502402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Superior (2 отдельные кровати),Двухместный номер Superior,6,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",4908.75,"now/credit_card, now/sbp",,100.00,4908.00
evropa_hotel,7828771,h-08d18677-4fd4-5e5a-afbe-cd0d55ece0ef,3402402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Business (2 отдельные кровати),Двухместный номер Business,4,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",4908.75,"now/credit_card, now/sbp",,100.00,4908.00
evropa_hotel,7828771,h-4e280903-6977-58d8-9ad5-98ff948640b9,3502302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Superior (двуспальная кровать),Двухместный номер Superior,6,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",4908.75,hotel/,,100.00,4908.00
evropa_hotel,7828771,h-dfcdb1db-3b55-529c-ba96-99165badc0ce,3502402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Superior (2 отдельные кровати),Двухместный номер Superior,6,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",4908.75,hotel/,,100.00,4908.00
evropa_hotel,7828771,h-5822f884-a3f1-5739-8463-1883bf4713c9,3402302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Business (двуспальная кровать),Двухместный номер Business,4,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",4908.75,hotel/,,100.00,4908.00
evropa_hotel,7828771,h-ed3dd9d8-3f87-5a8b-a143-f12c1e98f412,3502001,,Одноместный номер Superior,Одноместный номер Superior,5,,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",4908.75,hotel/,,100.00,4908.00
evropa_hotel,7828771,h-3a8d3721-854b-58ea-912f-8245e133f6d1,3402402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Business (2 отдельные кровати),Двухместный номер Business,4,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",4908.75,hotel/,,100.00,4908.00
evropa_hotel,7828771,h-cc6c0c9d-ce82-5873-9a6e-4df79af743d6,3202001,,Одноместный номер Standard,Одноместный номер Standard,2,,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",5700.00,"now/sbp, now/credit_card",,100.00,5700.00
evropa_hotel,7828771,h-0ae80907-468b-54b7-8d40-75a5df71d2b5,3202001,,Одноместный номер Standard,Одноместный номер Standard,2,,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",5700.00,hotel/,,100.00,5700.00
evropa_hotel,7828771,h-62012c3d-c61a-5167-90fd-7f65862bd6f2,3202402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Standard (2 отдельные кровати),Двухместный номер Standard,2,2 отдельные кровати,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",6100.00,"now/credit_card, now/sbp",,100.00,6100.00
evropa_hotel,7828771,h-85f3191f-0fc4-5792-96eb-16638c6a5c5f,3202302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Standard (двуспальная кровать),Двухместный номер Standard,2,двуспальная кровать,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",6100.00,"now/credit_card, now/sbp",,100.00,6100.00
evropa_hotel,7828771,h-031c2877-7c80-5a42-9e1e-e36065c3221b,3202302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Standard (двуспальная кровать),Двухместный номер Standard,2,двуспальная кровать,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",6100.00,hotel/,,100.00,6100.00
evropa_hotel,7828771,h-97b02d83-4e23-5cb8-8ec8-af71766cce04,3202402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Standard (2 отдельные кровати),Двухместный номер Standard,2,2 отдельные кровати,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",6100.00,hotel/,,100.00,6100.00
evropa_hotel,7828771,h-615cea69-2326-5bc7-be24-07909116ac77,3402302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Business (двуспальная кровать),Двухместный номер Business,4,двуспальная кровать,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",6700.00,"now/credit_card, now/sbp",,100.00,6700.00
evropa_hotel,7828771,h-acf19a2f-c99d-5a42-8d64-019ef3c72890,3502001,,Одноместный номер Superior,Одноместный номер Superior,5,,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",6700.00,"now/credit_card, now/sbp",,100.00,6700.00
evropa_hotel,7828771,h-fa0c3ce1-2f6c-5dad-83d8-9462784fa67c,3402402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Business (2 отдельные кровати),Двухместный номер Business,4,2 отдельные кровати,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",6700.00,"now/credit_card, now/sbp",,100.00,6700.00
evropa_hotel,7828771,h-1fc787ed-066b-5111-a72e-be11e0d4ec37,3502402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Superior (2 отдельные кровати),Двухместный номер Superior,6,2 отдельные кровати,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",6700.00,"now/credit_card, now/sbp",,100.00,6700.00
evropa_hotel,7828771,h-b5f4621a-65d0-5716-ab38-64bab487e9ef,3502302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Superior (двуспальная кровать),Двухместный номер Superior,6,двуспальная кровать,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",6700.00,"now/credit_card, now/sbp",,100.00,6700.00
evropa_hotel,7828771,h-02aba7d8-3d90-57f8-b3aa-3879c983f716,3402402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Business (2 отдельные кровати),Двухместный номер Business,4,2 отдельные кровати,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",6700.00,hotel/,,100.00,6700.00
evropa_hotel,7828771,h-4ed9bd21-12db-59a2-89fd-a69300780c71,3402302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Business (двуспальная кровать),Двухместный номер Business,4,двуспальная кровать,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",6700.00,hotel/,,100.00,6700.00
evropa_hotel,7828771,h-0168be01-5268-5fbf-a203-bcb8dc769509,3502001,,Одноместный номер Superior,Одноместный номер Superior,5,,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",6700.00,hotel/,,100.00,6700.00
evropa_hotel,7828771,h-613ac94f-7d28-5b52-a613-82065ded5acf,3502302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Superior (двуспальная кровать),Двухместный номер Superior,6,двуспальная кровать,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",6700.00,hotel/,,100.00,6700.00
evropa_hotel,7828771,h-8d841428-1449-54a0-894c-d25e22b0bebe,3502402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Superior (2 отдельные кровати),Двухместный номер Superior,6,2 отдельные кровати,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",6700.00,hotel/,,100.00,6700.00
evropa_hotel,7828771,h-4599ea28-b511-5f84-8575-c4fef736b137,3302302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Comfort (двуспальная кровать),Двухместный номер Comfort,2,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",7764.75,"now/credit_card, now/sbp",,100.00,7764.00
evropa_hotel,7828771,h-25902e08-9e16-55ea-a174-5795cf5af375,3302302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Comfort (двуспальная кровать),Двухместный номер Comfort,2,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",7764.75,hotel/,,100.00,7764.00
evropa_hotel,7828771,h-7bc9d48d-6935-5906-a735-def48b36fa09,4002302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный Джуниор сьют (двуспальная кровать),Двухместный Джуниор сьют,2,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",8657.25,"now/credit_card, now/sbp",,100.00,8657.00
evropa_hotel,7828771,h-b5b4d89f-704b-5689-99ab-9c83a50093a2,4002302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный Джуниор сьют (двуспальная кровать),Двухместный Джуниор сьют,2,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",8657.25,hotel/,,100.00,8657.00
evropa_hotel,7828771,h-ecf5ff04-3635-535d-99fd-312cabbaa8b8,36024020005,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Comfort Modern с видом на город (2 отдельные кровати),Двухместный номер Comfort Modern с видом на город,2,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",9371.25,"now/sbp, now/credit_card",,100.00,9371.00
evropa_hotel,7828771,h-6154446a-7df2-507d-8ed5-1d96ebb4587c,36023020005,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Comfort Modern с видом на город (двуспальная кровать),Двухместный номер Comfort Modern с видом на город,2,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",9371.25,"now/credit_card, now/sbp",,100.00,9371.00
evropa_hotel,7828771,h-888b6364-c188-5ddc-bbce-686cd316f2cb,36023020005,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Comfort Modern с видом на город (двуспальная кровать),Двухместный номер Comfort Modern с видом на город,2,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",9371.25,hotel/,,100.00,9371.00
evropa_hotel,7828771,h-333986d6-b977-5a32-ad47-76ef5e4d57ec,36024020005,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Comfort Modern с видом на город (2 отдельные кровати),Двухместный номер Comfort Modern с видом на город,2,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",9371.25,hotel/,,100.00,9371.00
evropa_hotel,7828771,h-51ef7373-3b0c-5586-a575-ec8d1b7848bc,3302302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Comfort (двуспальная кровать),Двухместный номер Comfort,2,двуспальная кровать,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",9900.00,"now/credit_card, now/sbp",,100.00,9900.00
evropa_hotel,7828771,h-1a35d707-cb8d-5c09-98fc-05ee0d1d9e30,3302302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Comfort (двуспальная кровать),Двухместный номер Comfort,2,двуспальная кровать,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",9900.00,hotel/,,100.00,9900.00
evropa_hotel,7828771,h-0fca153e-8e24-52ab-a035-266b467c44dd,4002302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный Джуниор сьют (двуспальная кровать),Двухместный Джуниор сьют,2,двуспальная кровать,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",10900.00,"now/credit_card, now/sbp",,100.00,10900.00
evropa_hotel,7828771,h-947b9ce5-b13e-58df-b935-8658d6468c0e,4002302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный Джуниор сьют (двуспальная кровать),Двухместный Джуниор сьют,2,двуспальная кровать,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",10900.00,hotel/,,100.00,10900.00
evropa_hotel,7828771,h-4ec550f2-4288-55d1-9158-705bc8427a36,36023020005,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Comfort Modern с видом на город (двуспальная кровать),Двухместный номер Comfort Modern с видом на город,2,двуспальная кровать,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",11700.00,"now/credit_card, now/sbp",,100.00,11700.00
evropa_hotel,7828771,h-fc7bbcfc-2088-5441-a729-bd9baf25c028,36024020005,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Comfort Modern с видом на город (2 отдельные кровати),Двухместный номер Comfort Modern с видом на город,2,2 отдельные кровати,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",11700.00,"now/credit_card, now/sbp",,100.00,11700.00
evropa_hotel,7828771,h-f3b0be2a-70ba-585b-b119-a3bbe6b33e2b,36024020005,"[{""bed"": ""single"", ""count"": 2}]",Двухместный номер Comfort Modern с видом на город (2 отдельные кровати),Двухместный номер Comfort Modern с видом на город,2,2 отдельные кровати,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",11700.00,hotel/,,100.00,11700.00
evropa_hotel,7828771,h-597af8b3-ec20-5243-bb56-fbd59a9f59f4,36023020005,"[{""bed"": ""double"", ""count"": 1}]",Двухместный номер Comfort Modern с видом на город (двуспальная кровать),Двухместный номер Comfort Modern с видом на город,2,двуспальная кровать,1,0,Да,half-board-dinner,"has_bathroom, has_breakfast, has_internet",11700.00,hotel/,,100.00,11700.00
hotel_nuur_hotel,13174758,h-dcebd56f-ccca-5fd6-90cb-0c247ed88fd2,3202302,"[{""bed"": ""double"", ""count"": 1}]",Номер Standard (двуспальная кровать),Номер Standard,11,двуспальная кровать,1,0,Нет,nomeal,"has_bathroom, has_internet",5500.00,"now/credit_card, now/sbp",,100.00,5500.00
hotel_nuur_hotel,13174758,h-8a5998ad-303b-59e1-9c2e-ee07dd13c120,3202402,"[{""bed"": ""single"", ""count"": 2}]",Номер Standard (2 отдельные кровати),Номер Standard,11,2 отдельные кровати,1,0,Нет,nomeal,"has_bathroom, has_internet",5500.00,"now/credit_card, now/sbp",,100.00,5500.00
hotel_nuur_hotel,13174758,h-79d9837b-828e-5d26-a09d-e04f0abffbbd,3202402,"[{""bed"": ""single"", ""count"": 2}]",Номер Standard (2 отдельные кровати),Номер Standard,11,2 отдельные кровати,1,0,Нет,nomeal,"has_bathroom, has_internet",5500.00,hotel/,,100.00,5500.00
hotel_nuur_hotel,13174758,h-cef64e2b-51b6-5bff-953b-92fcf2e5e81d,3202302,"[{""bed"": ""double"", ""count"": 1}]",Номер Standard (двуспальная кровать),Номер Standard,11,двуспальная кровать,1,0,Нет,nomeal,"has_bathroom, has_internet",5500.00,hotel/,,100.00,5500.00
hotel_nuur_hotel,13174758,h-f1c7cab3-8c2c-5cd2-8e77-78bbb35f42b2,3202402,"[{""bed"": ""single"", ""count"": 2}]",Номер Standard (2 отдельные кровати),Номер Standard,11,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",7750.00,"now/credit_card, now/sbp",,100.00,7750.00
hotel_nuur_hotel,13174758,h-73acff5e-1578-5223-ae44-93df929bee53,3202302,"[{""bed"": ""double"", ""count"": 1}]",Номер Standard (двуспальная кровать),Номер Standard,11,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",7750.00,"now/credit_card, now/sbp",,100.00,7750.00
hotel_nuur_hotel,13174758,h-c7f765ad-fb9e-5c05-bd9b-0cd8652f16f9,3202402,"[{""bed"": ""single"", ""count"": 2}]",Номер Standard (2 отдельные кровати),Номер Standard,11,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",7750.00,hotel/,,100.00,7750.00
hotel_nuur_hotel,13174758,h-6c38aeb4-9538-5a6a-8050-088939f4eee8,3202302,"[{""bed"": ""double"", ""count"": 1}]",Номер Standard (двуспальная кровать),Номер Standard,11,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",7750.00,hotel/,,100.00,7750.00
hotel_nuur_hotel,13174758,h-f8626761-de1e-5196-a093-5465cbf64da1,4002402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный Джуниор Сюит (2 отдельные кровати),Двухместный Джуниор Сюит,7,2 отдельные кровати,1,0,Нет,nomeal,"has_bathroom, has_internet",8250.00,"now/credit_card, now/sbp",,100.00,8250.00
hotel_nuur_hotel,13174758,h-c7f89316-36c6-549b-9796-b92537885bb9,4002302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный Джуниор Сюит (двуспальная кровать),Двухместный Джуниор Сюит,7,двуспальная кровать,1,0,Нет,nomeal,"has_bathroom, has_internet",8250.00,"now/credit_card, now/sbp",,100.00,8250.00
hotel_nuur_hotel,13174758,h-56c1a578-f860-5c4f-8d67-9bd246983b17,4002402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный Джуниор Сюит (2 отдельные кровати),Двухместный Джуниор Сюит,7,2 отдельные кровати,1,0,Нет,nomeal,"has_bathroom, has_internet",8250.00,hotel/,,100.00,8250.00
hotel_nuur_hotel,13174758,h-7ec1a4ee-1bf1-5c93-8638-acc48ffeb261,4002302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный Джуниор Сюит (двуспальная кровать),Двухместный Джуниор Сюит,7,двуспальная кровать,1,0,Нет,nomeal,"has_bathroom, has_internet",8250.00,hotel/,,100.00,8250.00
hotel_nuur_hotel,13174758,h-0a7e8965-ef6e-5913-a9b9-6d5539b59de3,4002402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный Джуниор Сюит (2 отдельные кровати),Двухместный Джуниор Сюит,7,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",9100.00,"now/credit_card, now/sbp",,100.00,9100.00
hotel_nuur_hotel,13174758,h-af8d08af-07c8-5fe3-a019-7431ac7c33fd,4002302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный Джуниор Сюит (двуспальная кровать),Двухместный Джуниор Сюит,7,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",9100.00,"now/credit_card, now/sbp",,100.00,9100.00
hotel_nuur_hotel,13174758,h-c74c8aec-71dd-5e43-b8fe-a716bd65aa58,4002402,"[{""bed"": ""single"", ""count"": 2}]",Двухместный Джуниор Сюит (2 отдельные кровати),Двухместный Джуниор Сюит,7,2 отдельные кровати,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",9100.00,hotel/,,100.00,9100.00
hotel_nuur_hotel,13174758,h-8950b1d4-46f6-5aca-9816-2c753abfcfe7,4002302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный Джуниор Сюит (двуспальная кровать),Двухместный Джуниор Сюит,7,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",9100.00,hotel/,,100.00,9100.00
hotel_nuur_hotel,13174758,h-24e9be9d-7ca1-51c0-8adf-1866a6487f5f,4402302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный Джуниор Сюит Business (двуспальная кровать) (кровать king size),Двухместный Джуниор Сюит Business,2,двуспальная кровать,1,0,Нет,nomeal,"has_bathroom, has_internet",9450.00,"now/credit_card, now/sbp",,100.00,9450.00
hotel_nuur_hotel,13174758,h-ff0eb2b0-b659-5eee-80e8-1a7e23f4d1e9,4402302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный Джуниор Сюит Business (двуспальная кровать) (кровать king size),Двухместный Джуниор Сюит Business,2,двуспальная кровать,1,0,Нет,nomeal,"has_bathroom, has_internet",9450.00,hotel/,,100.00,9450.00
hotel_nuur_hotel,13174758,h-320a4799-421d-517a-be62-7bcd60eb39d4,4402302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный Джуниор Сюит Business (двуспальная кровать) (кровать king size),Двухместный Джуниор Сюит Business,2,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",10150.00,"now/credit_card, now/sbp",,100.00,10150.00
hotel_nuur_hotel,13174758,h-a6295696-3805-5edd-9b3e-111afdf106c3,4402302,"[{""bed"": ""double"", ""count"": 1}]",Двухместный Джуниор Сюит Business (двуспальная кровать) (кровать king size),Двухместный Джуниор Сюит Business,2,двуспальная кровать,1,0,Да,breakfast,"has_bathroom, has_breakfast, has_internet",10150.00,hotel/,,100.00,10150.00
